LON,LAT,TEMPC,TEMP.MAXC,TEMP.MINC,PREC,WDSP
-121.583,50.233,24.3,35,14,0.51,6.7
-130.449,54.283,13.4,17,12,25.91,6.2
-61.683,56.55,15.1,18.9,10.2,0,15.8
-133.05,54.25,13.4,14,12,0,NA
-113.583,51.933,6.9,13.8,5,NA,10
-69.95,58.667,11.7,13,9,NA,12.3
-77.917,62.417,7.3,8,6,NA,5
-77.283,60.05,10,12,9,NA,12.7
-94.717,56.367,14,22.1,7.7,0,6.6
-93.567,69.533,6.4,9,5,0,9.9
-83.367,64.2,8.4,12,5,0,8.7
-89.733,68.433,2.9,4,2,0,NA
-89.8,68.533,6.1,7,5,0,8.4
-65.467,43.45,14.8,18.2,11.2,37.59,10
-105.267,55.15,18.1,25,5.9,0,7.1
-105.133,69.1,6.8,10.8,3.8,0.51,9.1
-96.067,64.3,9.7,14.6,5.6,0,9.3
-123.717,48.817,19.4,27.5,10.5,0,1.7
-111.217,56.65,16.8,26.7,4.2,0,5.2
-115.783,60.833,14,22.3,6.9,0,6.8
-115.133,67.817,6.2,10,3,0,6
-122.6,58.833,12.8,20.9,5.2,0,0.8
-124.7,70.167,2.6,5,2,0,4.5
-125.95,54.383,11.3,20.8,3.6,0.25,1
-128.817,60.117,10.8,16,5,NA,4
-129.983,55.933,12.2,16,11,NA,0
-130.9,69.6,5.2,7.4,2.9,0,12.1
-139.133,64.05,9.2,19,0,0,3.5
-139.15,64.05,8.8,19,0,0,3
-139.833,67.567,12.4,18,8,NA,3.3
-139.033,61.367,7.9,14,-2,0,7.1
-140.867,62.417,9.8,14,4,0,4
-137.217,68.95,9.3,12.3,5.9,0,5
-82.9,76.417,1.8,5.3,-0.3,0.25,2.7
-64.65,61.583,6.6,8.3,3.9,0,17.9
-57.917,48.933,19.7,25.2,12.8,0,3.4
-73.667,61.3,5.7,8.4,3.4,0,15.2
-127.217,61.967,10.3,17,3,0,2.3
-119.333,76.233,0.4,5,-2,0,9.1
-130.032,63.25,6.4,9,1,0,2.8
-121.933,50.683,24,33.3,12.9,0,NA
-4.367,47.8,16.2,17.8,13.6,0,9.7
-80.698,32.224,27.2,30,24,0,3.6
-88.417,41.425,18.4,25,13,0,1.9
-89.384,41.019,22.2,27,15,0,1.7
-103.684,30.384,26.3,35,16.4,0,7.5
-88.751,37.186,24.4,30,18,0,3.8
-122.922,40.747,21.4,34,9,0,1.7
-86.651,46.429,14.7,22.2,7.2,0,5.7
-123.817,45.417,15.4,19,13,0,2.7
-122.983,46.683,18.2,28,11,0,1.5
-84.895,31.398,25.6,35,17,0,1.2
-93.31,46.619,16.2,21,8,0,0.8
-83.419,35.223,20.7,30,10,0,2
-106.369,40.054,16.7,28,7,0,1.2
-85.963,32.915,27.9,35,20,0,4.4
-84.633,30.983,27.8,37,20,0,3.8
-98.121,27.207,31.4,42,23,0,2.6
-122.421,48.471,15.4,24,11,0,3.4
-95.863,28.973,31.8,41.1,25.4,0,4.4
-78.701,34.273,24.8,27,22,0,3
-98.129,26.442,31.6,41,23.6,0,4
-84.801,42.574,18.1,23,12,0,5.6
-97.817,32.444,33.9,42,25,0,2.3
-91.948,42.453,17.6,24,12,NA,3.6
-97.097,32.084,34.7,42,28,0,3
-95.218,31.869,32.4,40,25,0,4
-96.913,32.456,33.7,41,27,0,3.5
-3.5,47.65,16.3,18.7,14.4,0,8.5
-81.596,32.646,27.1,35,20,0,1.7
-75.265,40.138,22.3,24,21,0,11.3
-94.371,38.96,24.5,30.6,17.8,0,6.2
-94.961,33.096,30.1,40,20,0,1.5
-92.934,41.4,20.1,26,14,0,2.1
-100.996,35.613,30.3,40,22,0,8.4
-77.456,38.398,27.6,30,22,0,8.1
-97.434,32.354,34.6,42,27,0,4.5
-75.382,40.435,20.6,22,19,0,12.2
-92.018,42.219,18.6,23,12,NA,2.9
-91.868,44.892,18.8,24,13,0,1.1
-80.274,39,20.5,24,16,0,6.1
-86.201,44.625,18.2,23,10,0,4.7
-89.02,44.333,18.1,26,11,0,2.4
-95.556,42.732,17.4,24,12,0,2.4
-83.139,33.598,26.9,36,17,0,1.5
-92.491,41.226,20.2,26,14,NA,2.6
-83.738,36.611,22.5,29,16,0,2.6
-99.338,34.699,35.2,43.8,21.2,0,6.1
-124.29,42.074,13.3,17,11,0,1.7
-111.098,43.743,20.4,28.3,12.7,0,4.5
-82.449,27.916,28.4,32,23,0,5.6
-91.176,35.638,25.7,33.8,20,0,6.1
-84.856,36.855,21.2,30,12.7,0,2.4
-87.672,30.291,27.8,35,21,0,3.5
-87.023,30.704,28.2,36.1,19.4,0,5.5
-76.333,38.967,22.4,23,22,0,17.8
-95.133,45.117,17.9,22,15,NA,3.1
-103.217,32.767,18.7,23,15,0,11.3
-97.717,28.35,32.3,42,22,0,4.3
-82.767,31.056,27.6,36,18,0,2.3
-98.517,28.95,33.9,44,23,0,2.6
-82.233,39.217,21.1,34.3,11,0.25,4.5
-92.45,35.6,25.8,34,19,0,0
-96.117,41.417,20.1,26,16,NA,5
-75.867,39.983,20.9,23,19,NA,16
-87.6,34.267,25.7,33.3,17.7,0,5.7
-94.733,37.45,27.6,36,20,0,3.3
-88.367,36.667,24.4,30,19,0,5.9
-84.77,37.578,23.6,31,16,0,4.8
-84.333,37.633,22.2,28,15,0,2.8
-97.633,46.217,20.2,25,16,0,5.4
-72.017,44.567,18.2,20,16,NA,4.7
-72.229,44.889,17.9,20,16,NA,8.3
-87.314,33.902,25.5,35,16,0,3.2
-106.05,38.533,19.6,34.4,8.1,0,3.9
-105.167,40.167,23.6,33.5,15.3,NA,3.8
-89.533,34.383,25.2,33,18,0,2
-97.967,30.5,35.2,42,27,0,3.7
-86.251,40.031,20.2,25,14,0,5.1
-94.85,32.15,29.7,40,21,0,1.4
-98.892,32.717,34.1,42,26,0,4.3
-94.867,45.9,16.7,23,11,0,0.9
-92.85,45,17.2,24,11,0,0.1
-95.992,45.986,18.7,23,16,NA,0.3
-90.45,42.683,18.9,25,13,0,2.9
-87.877,30.46,27.4,36,20,0,2.6
-86.667,41.333,18.1,24,10,0,1.3
-95.383,29.717,34.3,43,27,0,4.3
-81.633,34.3,26.2,36,16,0,2.9
-81.95,34.5,25.4,34,17,0,3.5
-81.383,33.25,26.4,34,18,0,1.7
-79.85,33.717,24.6,33,17,0,0.6
-80.85,34.717,25.1,34,15,0,2.4
-79.335,34.181,26.2,32,19,0,3.9
-80.633,32.917,29.9,36,22,0,1.5
-80.367,34,26.6,35,17,0,3.2
-121.351,38.909,24.8,36,13,0,2.8
-93.2,36.533,26.9,34,19,0,2.1
-82.167,36.367,19.5,27,12,0,2.3
-97.35,36.75,29.1,40,21,0,6.5
-101.033,35.883,31.1,41,20,NA,4.8
-95.1,35.283,29.4,39,20,0,2.6
-84.261,43.663,17.9,24,11,0,5.1
-80.117,34.4,27.7,35,19,0,0.9
-93.683,38.35,23.9,32,15,0,1.8
-122.501,37.513,12.6,15,10,0,3.3
-98.196,31.106,34.3,42,26,0,2.4
-83.352,40.225,20.1,25.2,15,0,7.3
-90.65,36.4,23.6,28,20,NA,5.1
-89.533,43.117,18.9,25,12,0,2.3
-94.933,45.707,17.6,23,12,NA,1.3
-91.2,28.6,31.3,33,30,0,10.7
-81.883,31.554,27.7,37,18,0,3.1
-81.206,29.467,32.4,37,24,0,8.2
-85.15,33.633,26.1,34,18,0,6.3
-3.167,47.3,16.2,19.2,13.6,0,6.2
-93.683,41.05,17.6,23,12,NA,3.4
-83.489,31.429,28.2,35,20,0,3.8
-84.532,40.204,20.5,26,13,0,5.5
-84.941,33.912,27.9,35,22,0,7.8
-89.55,29.117,31.1,34,29,0,NA
-89.8,28.65,31.6,33,31,0,10.8
-92.883,28.433,31.7,35,30,0,10.7
-93.633,29.483,31.4,34,30,0,8.2
-106.834,34.645,29.1,35,22,0,4.4
-96.733,27.283,29.6,33,28,0,11.1
-86.182,41.066,21.4,27,15,0,5.7
-114.861,35.947,30.7,37,26,0,3.9
-82.7,34.817,23.9,38.9,12.7,0,2.1
-99.404,31.841,33.2,42,24,0,3.3
-3.117,47.5,16.7,18,14.2,0,NA
-104.57,38.946,23.2,31,16,NA,7
-99.621,48.884,17.8,25,9,0,5.7
-103.982,46.925,22.1,30,12,NA,5.7
-86.006,34.689,25.1,33,17,0,3.6
-99.236,48.48,18.6,26,13,0,5.9
-90.855,44.251,16.9,25,7,0,0.6
-102.898,48.381,20.3,29,12,NA,6.1
-97.371,48.405,17.3,27,10,0,3.8
-101.581,47.29,19.2,26,13,NA,3.9
-103.254,47.796,21.7,30,13,NA,6
-102.406,48.301,20.2,28,12,NA,5.7
-98.018,46.942,19.2,25,14,NA,5.3
-100.617,43.033,31,34,29,0,9.5
-94.216,30.071,30.4,39,22,0,2.4
-83.115,40.28,18.6,24,15,0,6.9
-90.409,31.606,28.3,36,19,0,4.5
-100.245,46.218,20.1,27,14,NA,7
-98.083,46.167,19.4,25,14,NA,6.4
-96.6,41.233,19.7,25,15,NA,4
-94.3,32.517,30.8,42,22,0,1.2
-84.557,30.598,27.8,37,19,0,3.1
-98.106,47.423,17.5,24,12,NA,5.1
-92.691,37.974,23.9,30,17,0,2.5
-82.37,32.609,28.5,37,20,0,1.6
-88.441,29.248,30.4,32,29,0,9
-90.666,28.16,30.9,32,30,0,5.7
-2.3,47.233,16.5,20.4,13.5,0,6.9
-93.016,44.476,17,23.2,10.6,NA,0.4
-96.216,43.621,17.2,23,12,NA,3.3
-83.446,43.459,18.3,23,13,0,7.1
-81.754,24.553,29.7,32.8,26.7,0.76,8.1
-81.434,28.29,28.7,33,26,0,7.7
-81.967,28.95,28.9,33,26,0,5.5
-82.454,28.474,28.1,32,24.4,3.05,5.4
-81.683,24.583,30.2,34,26,0.25,8
-81.052,24.726,29,33.9,27.2,1.02,4.7
-80.3,25.824,29.6,33.9,26.1,5.08,6.8
-80.28,25.907,29.4,33.3,26.1,2.03,7.3
-80.384,25.488,28.2,31.7,25,0.25,6.3
-80.433,25.648,29.1,32.8,26.1,0,6.6
-80.099,26.685,29.5,35.6,25.6,6.6,8.5
-93.553,44.074,16.2,21,11,0,1.5
-80.241,25.999,29.4,33.9,26.1,1.02,7.3
-81.775,26.153,29.9,32.2,25.6,2.03,7.4
-80.171,26.197,30.1,35,27.2,0,7.6
-80.646,28.103,29.3,35.6,25.6,0,8.9
-90.261,29.445,28.3,35,22,0,3.4
-95.496,32.742,30.7,41,22,0,0.9
-80.799,28.515,28.2,32,26,0,10.4
-81.325,28.434,28.7,34.4,25,0,8.8
-82.224,29.173,28.9,34,24,0,9
-81.244,28.78,29.3,34.4,26.7,0,8.4
-82.861,31.477,29.2,37,21,0,3.1
-81.417,30.4,31.3,36.7,26.1,0,6.8
-81.868,30.219,29.8,36,24,0,6.9
-86.472,30.4,30.1,35,23.9,0,5.2
-78.351,34.976,25.5,32,20,0,3.3
-97.951,34.471,35.3,43,28,0,6.3
-80.041,32.899,27.8,34.4,21.7,0,4.2
-90.418,40.938,21.9,28,15,0,3.1
-81.562,31.889,27.4,37,19.3,0,2.8
-95.468,36.294,27.5,36,20,0,3.3
-94.734,36.605,27.6,37,18,0,1.5
-101.505,36.682,30.8,39.4,22.2,0,4.4
-82.628,27.765,30.1,32.2,25,0,9.7
-102.654,32.675,30.2,38.3,21.7,0,6.2
-82.54,27.961,29.2,33.3,25.6,0,9.3
-94.949,32.699,30.4,40,22,0,0.8
-82.559,27.401,31,33.3,29.4,0,10.1
-82.44,27.072,30.2,33,29,0,10
-83.105,29.55,29.6,36.1,23.3,0,4.8
-81.783,27.943,27.9,34,24,NA,7.2
-97.587,40.152,22.9,29,18,0,2.5
-83.851,43.433,17.8,23,12,0,8.2
-87.518,41.54,22.2,26,19,0,8.2
-82.395,31.249,29.1,38,21,0,2.5
-80.484,35.382,27.7,34,18,0,5.8
-82.367,32.193,28.3,36,21,0,3.1
-81.451,31.259,30.1,38,23,0,6.2
-81.391,31.252,29.7,34.4,25,0,7.2
-114.218,44.517,22.8,31,12,0,3
-93.983,45.236,16.9,22.4,12.1,0,0.2
-84.901,45.426,17.5,24,12,0,3.2
-89.15,41.352,21.6,26,16,0,6
-71.799,41.35,22.5,24.4,20,14.73,18.9
-99.517,36.437,34.1,42,28,NA,9.9
-84.867,34.722,24.9,32,17,0,6.7
-104.633,39.217,21.8,30,15,0,7.7
-84.849,34.123,25.9,34.4,15,0,3.9
-90.65,40.52,20.9,27,14,0,2.8
-97.973,26.178,30.3,40,23,0,4.4
-84.194,31.536,28.2,37.2,17.8,0,3.3
-78.034,38.247,27.8,29,21,0,5.6
-103.511,31.383,31.3,41.1,20.6,0,5.4
-88.618,40.924,20.1,26,13,0,6
-101.717,34.168,29.3,37,18,0,7.5
-83.592,32.64,27.2,36.7,17.9,0,2.5
-94.617,35.021,27.6,38,18,0,0.6
-82.039,33.467,28.9,36.1,22.2,0,4
-89.068,41.893,18.7,24,12,0,4.2
-83.83,34.272,26.4,35,17.8,0,4.9
-91.737,35.212,27.7,33.8,20.5,0,3.6
-84.427,33.64,27.5,35,20,0,8.2
-78.067,33.929,25.9,30,21,0,5.4
-100.451,32.467,32.6,40,26,0,7.2
-78.983,36.285,24.1,32,19,0,0.4
-88.134,40.293,21.6,27,16,0,8.9
-84.521,33.779,26.5,34.4,16.7,0,3.8
-84.567,33.355,24.7,35,14.4,0,3
-1.6,47.15,14.9,20.9,9.9,0,2.6
-79.1,35.582,25.1,32,19,0,4.3
-90.108,42.046,22,27,16,0,2
-122.911,48.708,15.7,22,12,0,1.3
-96.681,28.654,31.2,41,23,0,6.8
-81.81,28.821,28.2,32.2,25.6,0,7.7
-81.083,33.617,26.9,35,18,0,2.7
-82.985,32.564,29.3,37,19,0,2.9
-87.317,30.35,27.4,32.8,21.1,0,5.8
-87.022,30.724,28.5,37.2,20,0,5.3
-88.246,30.688,27.6,35.6,20,0,4.5
-85.654,31.346,28.2,36.7,19.4,0,5
-85.751,31.356,27.2,42.8,17.2,0,3
-96.981,42.242,19.1,26,14,0,3
-84.395,39.531,22.4,27,16,0,4.9
-84.992,32.338,25.9,36.6,15.9,0,3.1
-92.588,32.514,28.4,38,21,0,1
-91.881,32.756,31.3,38,22,0,2.7
-86.394,32.301,28.3,37.2,19.4,0,5.3
-85.45,31.321,28.4,37.2,20,0,6
-92.901,40.684,19.3,26,13,NA,0.1
-86.394,31.309,33.3,37.2,21.7,0,6
-87.044,31.416,27.4,37.2,17.8,0,3.4
-85.433,32.616,27.2,35,19,0,6.8
-86.084,33.973,25.1,32,18,0,4.8
-87.616,33.212,27.4,35.6,17.8,0,5.3
-90.251,29.993,30.9,36.1,25.6,0,7.7
-90.417,30.521,29.1,38,21,0,4
-91.884,30.038,29.6,37.2,22.8,0,4
-90.028,30.043,31.3,33.9,28.3,0,11.2
-90.033,29.833,28.6,36.1,22.2,0,3
-85.95,37.033,23.2,34.1,14.8,0,1.3
-102.101,32.034,32.8,39.6,24.3,0,6.1
-106.169,38.097,20.1,31,15,0,10.7
-93.667,28.133,29.7,33,26,0,4
-95.607,44.249,17.9,24.2,13.6,2.03,4
-86.256,42.351,18.3,22,11,0,6.4
-89.337,31.467,29.3,37,21,0,6.9
-96.154,29.254,32.5,42,25,0,5
-90.223,32.335,28.8,36.7,21.1,0,3.9
-91.297,31.614,27.7,36,20,0,4.2
-95.621,33.16,31.5,40,22,0,2.5
-100.174,29.947,32.2,39,24,0,2.4
-89.821,30.345,28.3,36.7,21.7,0,3
-93.8,38.783,22.7,30,15,0,3.6
-98.667,35.55,33.5,42,27,0,6.6
-91.526,29.562,29.3,34.4,23.9,0,2
-93.134,30.211,30.1,38,22,0,2.5
-91.988,30.205,29.8,37.8,23.3,0,3.5
-95.553,30.062,33.3,42.2,23.3,0,3.8
-95.364,29.993,33.9,42.8,23.9,0,3.9
-94.75,31.234,31.4,40.6,21.7,0,3.4
-95.587,30.747,32.3,41.7,22.8,0,1.1
-95.402,32.354,32.7,41.1,24.4,0,4.1
-96.398,32.027,34.1,42.2,27.2,0,5.1
-97.094,32.664,34.8,42.2,28.3,0,3.4
-93.744,32.54,30.7,40.6,21.7,0,1.8
-93.663,32.502,30.4,40.2,21.6,0,2.6
-92.296,31.395,28.3,38.3,19.4,0,2
-91.03,32.348,28.6,37.2,19.4,0,4.2
-96.267,32.71,33.3,41.7,25,0,2.8
-97.426,25.906,29.4,37.8,23,0,4
-97.654,26.228,30.3,41.1,22.8,0,5.2
-98.238,26.175,31.2,39.4,25,0,4.4
-98.05,27.9,32.2,42.8,22.8,0,5.4
-99.461,27.544,34.3,42.7,25.5,0,4.8
-98.464,29.533,35.2,43.3,25.6,0,4.8
-99.083,29.977,30.3,41,20,0,3.4
-97.681,30.179,33,43.3,23.9,0,3.5
-96.59,33.18,32.9,41.1,24.4,0,3.6
-98.235,30.741,34.6,43.3,25.6,0,3.4
-95.656,29.622,32.3,40.6,23.9,0,2.9
-97.767,30.317,35.2,44.4,26.7,0,2.2
-97.668,30.679,36.3,42,26,0,4.9
-96.93,28.863,33.2,42.8,25,0,6.7
-96.367,30.219,33.3,42,25,0,1.9
-96.95,29.908,33.4,42,26,0,2.4
-96.251,28.728,30.9,36.7,25,0,7
-97.713,31.134,36.8,44.4,27.2,0,3.7
-97.686,31.086,33.8,42,24,0,3.4
-97.401,31.153,34.6,43,25,0,5.8
-95.45,33.636,31.7,40,24,0,5.1
-97.308,32.565,34.4,42,27,0,2.9
-97.318,32.973,34.3,42.2,27.2,0,3.3
-97.441,32.769,35.4,42.8,28.9,0,3
-98.178,32.215,32.1,40,24,0,1.9
-102.213,30.048,33.2,41.7,25,0,6.5
-102.917,30.917,31.2,38,23,0,8.4
-104.017,30.371,24.3,33,14,0,7.6
-102.208,31.932,31.7,39.4,21.1,0,6.5
-102.912,30.915,31.2,38.3,23.3,0,8.4
-103.201,31.78,31.1,40,20,0,6.6
-101.821,33.668,31.4,39.4,21.1,0,8.4
-104.541,33.308,30.1,38.9,21.1,0,6.2
-105.533,33.463,23.2,30,17,0,4.6
-103.322,34.383,29.7,37.3,20.5,0,9.3
-104.263,32.338,30.1,38.9,21.1,0,6.8
-103.217,32.688,32,37,20,0,6.3
-81.87,32.2,27.3,36,19,0,1
-77.711,38.586,25.9,31,23,NA,14.4
-106.376,31.811,30.6,37.8,22.2,0,3.7
-110.846,31.421,27.8,37.2,20,0,3.3
-110.344,31.588,27.4,35,20.6,0,5.3
-110.955,32.131,29.4,42.2,24.4,7.11,4.5
-111.801,33.269,36.8,43,29,0,8.9
-109.061,35.658,21.4,31.7,12.2,0,2.2
-111.65,33.308,36.7,42,32,0,8.6
-112.376,33.423,37.9,43,32,0,10.1
-111.911,33.623,35.7,43.9,31.1,0,6.4
-115.667,32.817,36.2,43.9,29,0,5.7
-104.3,38.767,25.2,32.8,16.1,0,4.2
-96.926,39.294,28.1,36.1,22.2,0,NA
-93.283,31.4,29.3,38.9,20.6,0,1.8
-92.962,31.109,30.4,39.4,21.7,0,2.8
-77.468,39.645,19.6,23.9,17,34.04,12.5
-77.43,39.734,22.8,26.1,20,28.7,7.3
-117.439,33.952,29.9,40,22.2,0,3.7
-118.489,34.21,27.9,39.4,21.1,0,3.9
-118.066,34.226,27.4,32,22,0,4
-117.636,33.975,27.9,39.4,18.9,0,4.7
-116.973,32.826,30.1,35,22,0,3.9
-117.35,33.3,22.8,28.3,17.2,0,NA
-117.279,33.128,23.5,26.1,20.6,0,2.7
-117.456,33.286,20.9,25,17.8,0,2.8
-117.349,33.219,21.8,26.7,16.7,0,2.9
-118.406,33.938,21.4,26.1,18.9,0,5.8
-118.334,33.923,22.7,26.7,20,0,3.4
-118.163,33.828,23.8,33.9,18.9,0,3
-89.675,39.163,22.7,28,15,0,6.7
-117.866,33.68,23.4,27.8,20,0,3.6
-77.906,34.268,26.4,32.2,21.1,22.35,5.1
-77.9,34.267,26.1,31.7,21.1,22.35,4.7
-78.88,34.991,26.8,33.3,20,2.79,5.9
-78.786,35.871,25.8,33.3,20.6,8.13,5.3
-77.961,35.339,27.6,31.9,20.3,0,5
-76.192,36.904,26.4,31.7,21.7,176.28,16.7
-77.433,34.7,29.4,32.2,24.4,0,5.6
-81.118,33.942,28.6,36.7,18.9,0,3
-79.731,34.188,27.4,33.9,19.4,0.25,4.7
-79.059,34.61,25.7,31.7,19.4,0.76,4
-83.327,33.948,26.8,36.1,16.7,0,3.9
-77.967,38.01,24.7,30,21,0,10.3
-80.858,33.462,26.7,33.9,18.9,0,1.5
-79.89,34.466,26.1,34,18,0,4
-81.058,34.987,25.1,32.8,15.6,0,3
-82.886,34.672,26.9,35,18.9,0,2.4
-82.346,34.846,26.9,33.9,18.9,0,5.6
-82.219,34.899,27.3,34.4,21.1,0,5.6
-82.376,34.758,26.6,33,16,0,4
-89.212,46.154,14.1,26.7,4.4,0,1.8
-82.159,34.249,26.7,35.6,16.1,0,2.8
-75.623,35.232,27,30.6,22.8,35.56,14.6
-81.933,35.428,24.2,32,15,0,4.1
-81.611,35.821,24.3,30,13,0,5.2
-82.538,35.432,22.8,28.3,16.7,0,11.5
-80.517,35.646,25.1,32,16,0,4.8
-81.085,36.223,25,29,20,0,7.9
-79.944,36.098,25.4,31.7,18.9,0,9.5
-117.865,34.988,30.4,41.7,18.9,0,4.8
-79.477,36.047,26.5,34.4,18.3,1.02,6.5
-80.621,35.017,25.8,32.8,17.2,0,3.6
-86.786,34.644,26.1,33.9,17.2,0,5.3
-85.2,35.033,27.4,35.6,20,0,7
-88.444,33.644,26.5,33.2,18,0,4.6
-88.771,34.261,27.6,35,20.6,0,5.9
-88.917,35.593,25.3,33.3,17.2,0,4.2
-92.233,34.747,28.7,35,22.8,0,3.2
-92.146,34.916,27.1,33.7,20.7,0,1.9
-92.813,33.221,27.2,36.7,18.9,0,2.1
-91.751,33.638,27.6,34.4,21.7,0,1.7
-92.767,33.617,22.8,32,16,0,0.2
-93.095,35.258,27.1,35,20,0,0.6
-92.47,36.369,26.6,33.9,19.4,0,1.4
-94.365,35.334,29.4,38.3,22.2,0,3.5
-94.217,36.346,26.6,36,18,0,1.4
-94.17,36.005,25.2,35.6,16.1,0,1.4
-91.635,35.726,26.7,33,19,0,2.2
-94.101,36.372,27.2,35,18.9,0,4.3
-91.903,36.878,24.4,30.6,17.8,0,2.4
-94.498,37.149,28.3,37.2,19.4,0,3.4
0.2,47.933,15.9,21.4,10.8,0,3.2
-98.493,33.979,34.6,43.3,24.4,0,5.9
-99.267,34.658,34.7,44.3,25.6,0,6
-99.051,35.008,35.1,43.3,26.7,0,8.3
-99.2,35.34,33.9,42.8,26.7,0,9.7
-98.984,34.352,34.6,42.2,27.8,0,6.2
-97.6,35.389,33.1,42.2,23.3,0,8.4
-97.994,36.339,33.2,43,25.8,0,10.2
-97.791,36.379,32.9,43,25,0,5.4
-97.167,34.211,30.3,42,23,0,2.7
-95.886,36.198,29.3,37.8,20.6,0,4.1
-95.984,36.039,28.9,38.9,21.7,0,3.3
-96.011,36.762,27,37.8,18.9,0,3.2
-103.154,36.446,28.2,35,19.4,0,6.8
-108.789,35.511,22.7,32.8,12.8,0.25,3.7
-99.324,31.179,33.9,42,23,0,4
-93.804,30.069,29.4,38,21,0,2.7
-101.394,35.7,33.1,40.6,26.1,0,6.3
-106.616,35.042,28.6,35.6,22.8,0,4
-106.269,35.88,21.6,27,17,0,5.6
-108.229,36.744,25.9,35.6,17.2,0,7.3
-105.667,36.458,19.9,31,11,0,4.3
-103.603,35.182,28.9,37.8,20,0,5
-105.143,35.654,21.6,30,15,2.79,4.1
-113.937,35.259,30.8,38.3,21.1,0,6.2
-111.448,36.926,31.2,38.3,24.4,0,3.8
-111.339,34.257,24.4,34,17,0,3.5
-110.006,34.265,22.6,32,14,0,3.8
-111.672,35.14,20.8,30,11.1,2.29,2.4
-109.379,34.518,25.2,34.4,16.1,0,4.3
-94.859,33.909,30.7,41,21,0,3.4
-111.817,35.217,25.7,36.1,17.2,0,6.4
-112.155,35.946,21.9,31.1,11.7,2.03,3.7
-114.623,34.766,37.6,45,32.2,0,6.9
-118.219,34.741,31.7,41.1,18.9,0,6.2
-118.084,34.629,31.7,40.6,21.7,0,6.5
-117.383,34.598,30.3,39,22,0,4.2
-117.829,35.659,28.7,33,21,0,4.6
-119.056,35.434,30.9,40,22.8,0,4.9
-115.155,36.079,34.7,41.7,28.3,0,6.6
-115.034,36.236,34.9,41.1,29.5,0,5
-116.028,36.621,32.4,41.1,25,0,8.4
-119.719,36.78,30.3,40,21.7,0,4.3
-119.051,36.029,28.4,38,19,0,4.2
-119.384,36.319,28.2,39,19,0,3.6
-119.117,34.117,17.1,22.2,13.3,0,4.4
-119.844,34.426,18.6,24.4,14.4,0,3.6
-119.206,34.201,17.4,21.7,14.4,0,6.1
-120.465,34.916,14.8,20.6,12,0,3.7
0.733,47.45,15.1,20.6,10.3,0,3.9
-78.453,38.139,25.8,30.6,21.7,14.22,6.1
-78.434,37.358,30.1,32,26,0,NA
-75.496,37.941,25.4,30.6,22,156.21,18.7
-75.751,37.647,26.3,31,22,0,15.3
-77.448,38.935,24,29,20.6,31.75,17.3
-77.3,38.5,24.9,30,21.1,77.72,16.4
-77.315,38.715,24.7,30.1,21,44.7,15.5
-76.069,38.804,23.8,29,20,0,18.5
-77.034,38.865,24.9,30.6,21.7,95,20.3
-77.551,39.078,23.9,29,21,0,15.3
-81.335,36.895,21,25,17,0,10.5
-76.75,39.083,22.3,28,20,0,14.3
-77.73,39.708,22.6,27.2,19,16.51,14.3
-74.577,39.458,23.6,26.1,21.1,145.8,19.8
-75.231,39.868,23.2,25.6,21.7,144.78,20.6
-75.011,40.082,22.6,24,21,154.94,19.2
-74.283,40.876,21.9,24,20.6,195.07,13.4
-74.593,40.016,15.6,24.1,8,148.84,19
-74.415,40.799,22.1,24,20,0,14.4
-79.207,37.338,25.4,30,22.2,2.79,6.1
-78.884,38.264,23.9,28,21,0,11
-80.817,36.766,21.2,25,18,0,13.1
-80.401,37.208,22.9,27,19,0,10.7
-79.833,37.951,18.1,22,16,NA,13.2
-79.134,38.994,23.9,27,21,0,7.8
-80.229,39.296,21.4,25.6,17.8,0,6.5
-77.984,39.402,24.1,28.9,21.1,18.54,13.8
-84.672,39.043,23.7,30.6,17.2,0,7.9
-84.903,38.185,23.3,28.9,17.2,0,3.8
-85.664,38.228,25.3,30.6,20.6,0,4.3
-87.167,37.74,24.6,30,19.4,0,5.7
-85.972,37.907,24.5,30.5,19.2,0,4.9
-80.647,40.176,21.1,26.7,17.8,0,9.4
-84.226,39.594,22.3,27.2,16.7,0,7.7
-83.134,39.901,20.7,24,16,0,8.5
-82.918,39.814,22.6,26.6,18.5,0,9.4
-81.892,39.944,20.9,26.1,17.2,0,8
-83.476,41.563,22.8,28.3,17.2,0,7.6
-84.219,39.906,21.2,28.9,15,0,7.9
-106.76,40.46,17.2,23,13,NA,2.1
-84.419,39.103,23.7,28.9,18.9,0,5.5
-81.464,41.038,20.9,24.4,18.9,0,8.6
-88.951,38.643,23.8,30,17,0,5.4
-89.25,37.78,24.2,30.6,17.2,0,5.7
-89.835,38.545,24.1,30.4,17,0,5.6
-89.001,37.753,25.3,31,19,0,5.2
-90.656,38.657,23.4,31.7,15,0,3.1
-90.428,38.929,24.3,30.6,17.2,0,5.5
-88.774,37.056,25.2,33.3,15.6,0,5.4
-85.896,39.262,23.4,27,18,0,5.9
-86.95,38.249,23.6,29,18,0,5.9
-86.617,39.144,22.2,28.3,15.6,0,5.1
-86.272,39.71,23,30.6,15.6,0,8.8
-86.296,39.825,21.6,26.1,16.1,0,7.2
-85.792,41.527,19.7,25.6,13.3,0,6
-89.684,39.845,21.9,28.3,13.9,0,4.5
-88.916,40.478,20.8,27.2,15,0,8.5
